"paragraph","error_message","polarity_class","polarity_score","emotion"
"এরাই যুগের বাংলাদেশের রাজনৈতিক যোদ্ধা সেলাম সৃষ্টিকর্তার চরণে",,"stronglyPositive",0.9999457359313966,"{""neutral"":0.031921569257974625,""happy"":0.9481862187385559,""anger/disgust"":0.03917607665061951,""sadness"":0.010693282820284367,""surprise"":0.0024956141132861376,""fear"":0.0014723450876772404}"
"সবাই বাঁশ আনবেন সাথে",,"neutral",-0.1999680995941162,"{""neutral"":0.00977109745144844,""happy"":0.0017872168682515621,""anger/disgust"":0.9770533442497253,""sadness"":0.023067332804203033,""surprise"":0.006660420447587967,""fear"":0.005678342189639807}"
"হামলার সকল অভিযোগ অসত্য বহুদলিয় গণতন্ত্রের প্রবর্তক আওয়ামীলীগ সরকার সকলের রাজনৈতীক গণতান্ত্রিক অধিকার নিশ্চিত কুচক্রী বিএনপি সমাবেশে জনগনের সমাগম ব্যর্থ হয়ে ব্যর্থতা আড়াল সকল মিথ্যা অভিযোগ",,"stronglyNegative",-0.9998161792755127,"{""neutral"":0.0014608044875785708,""happy"":0.002526515396311879,""anger/disgust"":0.986932098865509,""sadness"":0.07936634123325348,""surprise"":0.002445406513288617,""fear"":0.003050574567168951}"
"অভিযোগ বলবেন বলবে আওয়ামী লীগ যায়গায় যায়গায় এন কর্মীদেরকে আহত আওয়ামী লীগ",,"stronglyNegative",-0.999264121055603,"{""neutral"":0.0014185422332957387,""happy"":0.0007226414163596928,""anger/disgust"":0.9926284551620483,""sadness"":0.01909002847969532,""surprise"":0.0020178717095404863,""fear"":0.0010604705894365907}"
"বিএনপিকে সময় আওয়ামী লীগের বিকল্প করিনা রাজনৈতিক দল হিসেবে দলই ব্যর্থ বর্তমান যুগের সাথে তাল মিলিয়ে মানুষের আশা আকাঙ্ক্ষার প্রতিফলন ঘটাতে পারবে রাজনৈতিক দলকেই মানুষের বেছে আওয়ামী লীগ বিএনপি দল",,"stronglyNegative",-0.718740952014923,"{""neutral"":0.009420422837138176,""happy"":0.009083551354706287,""anger/disgust"":0.7263348698616028,""sadness"":0.574887752532959,""surprise"":0.006356356665492058,""fear"":0.009129117242991924}"
"সবি শেখ হাসিনার চাল ঔ তো নাটের গুরু গদিতে জনগণককে ধংসের মুখে ফেলে দিচ্ছে তো মর শালা জনগণ মর তামাশা দেখি শেখ হাসিনার বাস্তবতা বুঝলে মানুষ",,"stronglyNegative",-0.9999081373214722,"{""neutral"":0.002750768791884184,""happy"":0.004777192138135433,""anger/disgust"":0.9792071580886841,""sadness"":0.05460086464881897,""surprise"":0.003618075745180249,""fear"":0.006195147521793842}"
"আওয়ামীলীগ এরকম বিপদে পরবে",,"stronglyNegative",-0.999708104133606,"{""neutral"":0.02784448303282261,""happy"":0.004465941339731216,""anger/disgust"":0.2504820227622986,""sadness"":0.6355247497558594,""surprise"":0.012035196647047997,""fear"":0.2189500331878662}"
"নেতৃত্ব এমনই হও্যা উচিৎ ফক্রুল কিম্বা আমির খস্রুর মত সবজি মার্কা নেতৃত্ব এন চায় এগিয়ে যাও হুম্মাম",,"stronglyNegative",-0.9442610025405884,"{""neutral"":0.004067166242748499,""happy"":0.01764504984021187,""anger/disgust"":0.9697087407112122,""sadness"":0.05978601798415184,""surprise"":0.004083929117769003,""fear"":0.0032973706256598234}"
"যতদিন পৃথিবী ততদিন নারায়ে তাকবীর আল্লাহু আকবার শ্লোগান",,"stronglyPositive",0.9998529434204102,"{""neutral"":0.4086410105228424,""happy"":0.6067745089530945,""anger/disgust"":0.01083022728562355,""sadness"":0.002553272061049938,""surprise"":0.013452363200485706,""fear"":0.0014239181764423847}"
"কষ্ট মিথ্যা মামলা দিয়ে ফাঁসি দিছে ইসলামের স্লোগান দিছে ধন্যবাদ",,"stronglyNegative",-0.9994949579238892,"{""neutral"":0.008014059625566006,""happy"":0.07213611900806427,""anger/disgust"":0.946808397769928,""sadness"":0.05026048421859741,""surprise"":0.006104819942265749,""fear"":0.001473225187510252}"
"আল্লহু আকর আল্লহু আকবর আল্লহু আকবর",,"stronglyPositive",0.9992151498794557,"{""neutral"":0.09070028364658356,""happy"":0.8774455785751343,""anger/disgust"":0.012804549187421799,""sadness"":0.004618322942405939,""surprise"":0.003607515711337328,""fear"":0.0036360041704028845}"
"আল্লাহু আকবার আল্লাহু আকবার আল্লাহু আকবার",,"stronglyPositive",0.9931113958358766,"{""neutral"":0.8348825573921204,""happy"":0.16084672510623932,""anger/disgust"":0.0024818729143589735,""sadness"":0.00025635131169110537,""surprise"":0.0010381047613918781,""fear"":0.00022710527991876006}"
"আম গাছে জাম রাজাকারের বংশে রাজাকারই",,"stronglyNegative",-0.9998971223831177,"{""neutral"":0.0004236761014908552,""happy"":0.0005911325570195913,""anger/disgust"":0.9982835054397583,""sadness"":0.006007661111652851,""surprise"":0.00043985506636090577,""fear"":0.00008478112431475893}"
"রাজনৈতীক সমাবেশে ধর্মিয় স্লোগান প্রদান উদ্দেশ্য প্রনোদিত ছাড়া কিছুইনা দেশের সাম্প্রদায়িক পরিস্থিতিকে উসকে রাজাকারের বাচ্চা সকল উসকানি মূলক স্লোগান প্রদান",,"stronglyNegative",-0.9999416828155517,"{""neutral"":0.0003275724302511662,""happy"":0.0005735214799642563,""anger/disgust"":0.9981871247291565,""sadness"":0.012440822087228298,""surprise"":0.0008102155406959355,""fear"":0.00047460178029723465}"
"শয়তানের বাচ্চা শয়তানই",,"stronglyNegative",-0.999947452545166,"{""neutral"":0.0001644074363866821,""happy"":0.0002869604795705527,""anger/disgust"":0.9995848536491394,""sadness"":0.0013797612627968192,""surprise"":0.0002609297225717455,""fear"":0.000012977057849639095}"
"আল্লাহু আকবার বাপকা বেটা সাবাস বাঘের বাচ্চা",,"stronglyPositive",0.9965877771377565,"{""neutral"":0.006126696709543467,""happy"":0.984539806842804,""anger/disgust"":0.012123276479542255,""sadness"":0.0010930757271125913,""surprise"":0.006112874019891024,""fear"":0.00044573648483492434}"
"সুন্দর কথা ভাই",,"stronglyPositive",0.9972319841384889,"{""neutral"":0.000807161268312484,""happy"":0.9992035031318665,""anger/disgust"":0.00020511717593763024,""sadness"":0.00026353864814154804,""surprise"":0.0014579284470528364,""fear"":0.000038661510188831016}"
"রায়ে তাকবির আল্লাহু আকবার",,"neutral",0.12391145229339601,"{""neutral"":0.7902161478996277,""happy"":0.2619057893753052,""anger/disgust"":0.0014421632513403893,""sadness"":0.0002866752620320767,""surprise"":0.001125076785683632,""fear"":0.0001432455173926428}"
"নারায়ে তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9696664571762086,"{""neutral"":0.9002659320831299,""happy"":0.0925237387418747,""anger/disgust"":0.0015636642929166555,""sadness"":0.0004976869095116854,""surprise"":0.0017685680650174618,""fear"":0.0004789044614881277}"
"লিল্লাহি তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9971155405044556,"{""neutral"":0.6346384882926941,""happy"":0.31749314069747925,""anger/disgust"":0.007333462592214346,""sadness"":0.003767027286812663,""surprise"":0.009173045866191387,""fear"":0.007179270498454571}"
"আল্লাহু আকবার টা ভালো লেগেছে",,"weaklyPositive",0.5994374036788941,"{""neutral"":0.0003479740407783538,""happy"":0.999492883682251,""anger/disgust"":0.00024289102293550968,""sadness"":0.00014673109399154782,""surprise"":0.001112057943828404,""fear"":0.000016534244423382916}"
"রাজাকার পুত্রের ভাসন বিএনপির সমাবেশে কেনো বিএনপি রাজাকার রাজনিতি",,"stronglyNegative",-0.9997905969619751,"{""neutral"":0.003423876827582717,""happy"":0.0010029691038653255,""anger/disgust"":0.9885851740837097,""sadness"":0.02021867036819458,""surprise"":0.0049989796243608,""fear"":0.002649299567565322}"
"তোর রাজাকার বাবা সীমা অতিক্রম করেছিল আল্লাহ ফাঁসি শাস্তি সাবধান",,"stronglyNegative",-0.9998971223831177,"{""neutral"":0.0028482554480433464,""happy"":0.0021100069861859083,""anger/disgust"":0.9784738421440125,""sadness"":0.030078573152422905,""surprise"":0.004777770023792982,""fear"":0.006832330487668514}"
"রাজাকারের বাচ্চা রাজাকারই হয়েছে",,"stronglyNegative",-0.999945592880249,"{""neutral"":0.00016770533693488687,""happy"":0.00021955024567432702,""anger/disgust"":0.9995937943458557,""sadness"":0.001625603879801929,""surprise"":0.00028190287412144244,""fear"":0.000011533446922840085}"
"আওয়ামিরা আসলেই মুনাফিক আল্লার নাম নিলেই আওয়ামিদের জ্বলে",,"stronglyNegative",-0.9998390913009644,"{""neutral"":0.00042421682155691087,""happy"":0.0005659692687913775,""anger/disgust"":0.9971508383750916,""sadness"":0.015423494391143322,""surprise"":0.0004120522935409099,""fear"":0.0005000121309421957}"
"আচ্ছা আল্লার নাম নিলেই আওয়ামিরা জ্বলে",,"stronglyNegative",-0.9872604846954346,"{""neutral"":0.0005637486465275288,""happy"":0.00033171000541187823,""anger/disgust"":0.9977012276649475,""sadness"":0.007680405396968126,""surprise"":0.0006121898186393082,""fear"":0.0003742161497939378}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631340742111207,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"নব্যরাজাকার তৈরি সমূলে উতপাটন দরকার",,"weaklyPositive",0.5933305501937867,"{""neutral"":0.016712389886379242,""happy"":0.0010505738900974393,""anger/disgust"":0.9716747403144836,""sadness"":0.01020892895758152,""surprise"":0.0015318496152758598,""fear"":0.0033325282856822014}"
"একেই বাংলা জনগণের ছেলে বাপের ছেলে বাপের মতই মানুষের ভালোবাসায় এগিয়ে পুরো চট্টগ্রাম",,"stronglyPositive",0.999956512451172,"{""neutral"":0.02276328206062317,""happy"":0.9259697198867798,""anger/disgust"":0.08805375546216965,""sadness"":0.014810892753303051,""surprise"":0.025917179882526398,""fear"":0.0019013932906091213}"
"ওরে পাগলা লাফালাফি বাবার পথে",,"stronglyNegative",-0.9998745918273926,"{""neutral"":0.1004510149359703,""happy"":0.07000885903835297,""anger/disgust"":0.21366991102695465,""sadness"":0.06295758485794067,""surprise"":0.4708591401576996,""fear"":0.03236519545316696}"
"আল্লাহুআকবর মুমিন স্লোগান আল্লাহুআকবর ধ্বনি শুনলে কাফের মুশরিকদের অন্তর আত্মা কাপিয়ে উঠে",,"stronglyPositive",0.9583685159683228,"{""neutral"":0.03705866262316704,""happy"":0.02439310774207115,""anger/disgust"":0.046983785927295685,""sadness"":0.07025370001792908,""surprise"":0.09106951206922531,""fear"":0.9209774732589722}"
"বির বাবার বির ছেলে",,"neutral",-0.19986773729324342,"{""neutral"":0.13520276546478271,""happy"":0.014990247786045074,""anger/disgust"":0.5783079862594604,""sadness"":0.21950556337833405,""surprise"":0.02383815124630928,""fear"":0.004684285260736942}"
"আল্লাহু আকবার আল্লাহু আকবার আল্লাহু আকবার",,"stronglyPositive",0.9931113958358766,"{""neutral"":0.8348825573921204,""happy"":0.16084672510623932,""anger/disgust"":0.0024818729143589735,""sadness"":0.00025635131169110537,""surprise"":0.0010381047613918781,""fear"":0.00022710527991876006}"
"ইনশাআল্লাহ পালাবার পথ পাইবেনা কুত্তা লীক",,"stronglyNegative",-0.9999077081680298,"{""neutral"":0.0003765380824916065,""happy"":0.0005791235598735511,""anger/disgust"":0.9993894100189209,""sadness"":0.0008164385799318552,""surprise"":0.00021156336879357696,""fear"":0.000014625246876676101}"
"ইসলামের স্লোগান দিছে ধন্যবাদ",,"weaklyPositive",0.5991013288497926,"{""neutral"":0.0029946493450552225,""happy"":0.9961079955101013,""anger/disgust"":0.0017272999975830317,""sadness"":0.00043573020957410336,""surprise"":0.000519018096383661,""fear"":0.00006348433817038313}"
"নারায়ে তাকবীর আল্লাহ আকবার",,"stronglyPositive",0.9982539892196656,"{""neutral"":0.1766785830259323,""happy"":0.8351737856864929,""anger/disgust"":0.001815513358451426,""sadness"":0.0007216243539005518,""surprise"":0.0027493236120790243,""fear"":0.0005133899976499379}"
"আল্লাহু আকবার শুনতে ভালো লাগে",,"weaklyPositive",0.5991640329360963,"{""neutral"":0.00022995771723799407,""happy"":0.9996349811553955,""anger/disgust"":0.00018355024803895503,""sadness"":0.00021084948093630373,""surprise"":0.000807314005214721,""fear"":0.00001672505823080428}"
"রাজাকার পুত্র পাকিস্তানের স্লোগান দেবে পাকিস্তান জিন্দাবাদ বলবে সবই স্বাভাবিক বাপ দাদারাও স্লোগান এদেশে কয়েম চেয়েছিলো",,"stronglyNegative",-0.9999275922775268,"{""neutral"":0.0004663325671572238,""happy"":0.0004605516733136028,""anger/disgust"":0.9978306889533997,""sadness"":0.008558576926589012,""surprise"":0.0007551616290584207,""fear"":0.00018145424837712198}"
"বাপের বেটা সারা বাংলাদেশের মুসলমান হুমমাম কাদেরের ধনিতে সহমত",,"stronglyPositive",0.9989700794219971,"{""neutral"":0.0043141781352460384,""happy"":0.8897106051445007,""anger/disgust"":0.5183201432228088,""sadness"":0.003984288312494755,""surprise"":0.0026170287746936083,""fear"":0.0003371038183104247}"
"এরকম নেতাদের তু বাংলাদেশে দরকার",,"weaklyPositive",0.5997002363204957,"{""neutral"":0.01190671045333147,""happy"":0.09380477666854858,""anger/disgust"":0.9396244287490845,""sadness"":0.0074927303940057755,""surprise"":0.001402977155521512,""fear"":0.00023368018446490169}"
"নারায় তাকবির আল্লাহু আকবর",,"stronglyPositive",0.980743432044983,"{""neutral"":0.9221081733703613,""happy"":0.07263267785310745,""anger/disgust"":0.0017771526472643018,""sadness"":0.00030205826624296606,""surprise"":0.002033194759860635,""fear"":0.000262037618085742}"
"রক্ত গরম স্লোগান",,"stronglyPositive",0.9995249748229982,"{""neutral"":0.12777017056941986,""happy"":0.0438353531062603,""anger/disgust"":0.032430198043584824,""sadness"":0.019987240433692932,""surprise"":0.28552010655403137,""fear"":0.43290552496910095}"
"আল্লাহর তপিক বিজয় ইনশাআল্লাহ লাটি নিয়া নামবেন বিজয় ইনশাআল্লাহ",,"stronglyPositive",0.9999210119247437,"{""neutral"":0.011558067984879017,""happy"":0.9844479560852051,""anger/disgust"":0.005513468757271767,""sadness"":0.0019513366278260946,""surprise"":0.003296582493931055,""fear"":0.000819574692286551}"
"রাজাকারের পোলা আওয়ামীলীগ সরকারকে ধমক দেয় দেখছি তোর বাপ সারাজীবন অশ্লীল দিছে কোনদিন নারায়ে তাকবীর স্লোগান দিছে ব্যাটা মিথ্যুক দেয়ালে পিঠ ঠেকে যায় ধর্ম ব্যাবহার তোমাদের অভ্যাস",,"stronglyNegative",-0.9999111890792847,"{""neutral"":0.0003198981867171824,""happy"":0.0004500321520026773,""anger/disgust"":0.9987937211990356,""sadness"":0.005764606408774853,""surprise"":0.001056533306837082,""fear"":0.00018505487241782248}"
"নারায়ে তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9696664571762086,"{""neutral"":0.9002659320831299,""happy"":0.0925237387418747,""anger/disgust"":0.0015636642929166555,""sadness"":0.0004976869095116854,""surprise"":0.0017685680650174618,""fear"":0.0004789044614881277}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631344079971315,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631344079971315,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631344079971315,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631344079971315,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"নারায়ে তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9631344079971315,"{""neutral"":0.7834838032722473,""happy"":0.19996531307697296,""anger/disgust"":0.00241087912581861,""sadness"":0.0007607347797602415,""surprise"":0.0028625286649912596,""fear"":0.0007822067709639668}"
"নারায়ে তাকবির আল্লাহু আকবার",,"stronglyPositive",0.9696664571762086,"{""neutral"":0.9002659320831299,""happy"":0.0925237387418747,""anger/disgust"":0.0015636642929166555,""sadness"":0.0004976869095116854,""surprise"":0.0017685680650174618,""fear"":0.0004789044614881277}"
"আল্লাহু আকবার আল্লাহু আকবার আল্লাহু আকবার",,"stronglyPositive",0.9931113958358766,"{""neutral"":0.8348825573921204,""happy"":0.16084672510623932,""anger/disgust"":0.0024818729143589735,""sadness"":0.00025635131169110537,""surprise"":0.0010381047613918781,""fear"":0.00022710527991876006}"
"তোরা গুন্ডা কথা শুনলেই বোঝা যায়",,"stronglyNegative",-0.999891209602356,"{""neutral"":0.00018708947754930705,""happy"":0.00011134209489682689,""anger/disgust"":0.9996035695075989,""sadness"":0.0029523754492402077,""surprise"":0.00020104997383896261,""fear"":0.000024571769245085306}"
"লিল্লাহি তাকবীর আল্লাহু আকবার",,"stronglyPositive",0.9938209533691407,"{""neutral"":0.4726978838443756,""happy"":0.4513512849807739,""anger/disgust"":0.007256282493472099,""sadness"":0.004136964678764343,""surprise"":0.009922955185174942,""fear"":0.008933305740356445}"
"সুন্দর সোগান",,"stronglyPositive",0.9995785474777223,"{""neutral"":0.00040337274549528956,""happy"":0.9992455244064331,""anger/disgust"":0.00041036648326553404,""sadness"":0.00018926445045508444,""surprise"":0.003314477624371648,""fear"":0.00002920843326137401}"
"স্লোগান দেয়ার জনপ্রিয়তা বেড়ে যাই বলুক বাংলাদেশের জনগণ",,"weaklyPositive",0.5970996141433716,"{""neutral"":0.3326318562030792,""happy"":0.15070565044879913,""anger/disgust"":0.4573781490325928,""sadness"":0.06419302523136139,""surprise"":0.03727693855762482,""fear"":0.005634150467813015}"
"গাদদার বেয়াদবের বাচ্চা",,"stronglyNegative",-0.9999413967132569,"{""neutral"":0.00013052052236162126,""happy"":0.00023965990112628788,""anger/disgust"":0.999809205532074,""sadness"":0.0009578322060406208,""surprise"":0.0004994141054339707,""fear"":0.000011304408872092608}"
"আল্লাহর পথে এগিয়ে যাও কুওালীগ হতাও",,"stronglyPositive",0.8779043436050415,"{""neutral"":0.2328452318906784,""happy"":0.7257570624351501,""anger/disgust"":0.04524283483624458,""sadness"":0.021293209865689278,""surprise"":0.012331139296293259,""fear"":0.0074616107158362865}"
"আলহামদুলিল্লাহ এন জিন্দাবাদ আওয়ামী লীগ পায়েন্দাবাদ",,"stronglyPositive",0.9719401836395265,"{""neutral"":0.03025747649371624,""happy"":0.947169303894043,""anger/disgust"":0.038208331912755966,""sadness"":0.003624074859544635,""surprise"":0.0020055873319506645,""fear"":0.000930560752749443}"
"আওয়ামী লীগের মগা চুদা গুলো বলো দেশে কারা",,"stronglyNegative",-0.9999106168746948,"{""neutral"":0.00016374127881135792,""happy"":0.00015597314632032067,""anger/disgust"":0.9997161030769348,""sadness"":0.0017686833161860704,""surprise"":0.0003356211818754673,""fear"":0.000024644448785693385}"
"বিএনপিকে মানুষ ভোট দিবে বাসা পিরোজপুর জেলায় স্কুলে পড়তাম বাসায় বিদ্যুতের লাইনই ছিলো বাজারে স্কুলে বিদ্যুতের লাইন ছিলো দিনে ১৬ ঘন্টা থাকতো হাটু সমান কাঁদার রাস্তা হেটে স্কুলে লাগতো বাসা থানায় যাওয়ার পাকা রাস্তা ছিলো হাস্পাতালে সিট ছিলো ব্রিজগুলো ছিলো নড়বড়ে এক সাথে সকল মোয়া পাওয়া যায় মানুষের চাহিদা ছিলো ভাত ডালের মানুষের চাহিদা বাড়ি গাড়ি বিলাশিতা চাইলেই ৫০০ ১০০০ টাকা পেয়ে বাপ মায়ের স্কুলে যাওয়ার সময় ২ টাকা চাইলে বাপ মায়ের দেওয়ার সামর্থ্য বলবেন টাকার মান কমে আরেহ ভাই টাকাইতো ছিলো",,"weaklyNegative",-0.599025297164917,"{""neutral"":0.031219974160194397,""happy"":0.0451054647564888,""anger/disgust"":0.7208519577980042,""sadness"":0.5588418841362,""surprise"":0.036721281707286835,""fear"":0.05903827026486397}"
"লেবাস ধারী পুলিশ লীগ দের দেশ জুতা পায়ে লাথি মারতে মারতে দেশ বের করোনার চেয়েও বড় ভাইরাস হে আল্লাহ করুন সর্বনাশ আমিন",,"stronglyNegative",-0.9999025106430054,"{""neutral"":0.002267233794555068,""happy"":0.0014220095472410321,""anger/disgust"":0.984509289264679,""sadness"":0.0636693686246872,""surprise"":0.0025240182876586914,""fear"":0.010205041617155075}"
"সাবাস বিএনপি এদেশের জনগণ তোমাদের সাথে এগিয়ে চলো",,"stronglyPositive",0.9999276876449585,"{""neutral"":0.009028475731611252,""happy"":0.9824371933937073,""anger/disgust"":0.019495397806167603,""sadness"":0.002513669431209564,""surprise"":0.0018580341711640358,""fear"":0.0005780206411145627}"
"জনগ নের কিভুত হওয়া ভা লো লে গে ছে দুঃ খের বিষয় সমা বে শ দে খে বিদু ্যতের দাম বাড়া নো হ চ্ছে",,"stronglyNegative",-0.9983639240264892,"{""neutral"":0.003908200189471245,""happy"":0.003133646911010146,""anger/disgust"":0.03609349578619003,""sadness"":0.9668009281158447,""surprise"":0.005967878736555576,""fear"":0.024725057184696198}"
"অবিলম্বে আওয়ামী লীগে পতন ডাক দেয়া",,"stronglyNegative",-0.9974438190460205,"{""neutral"":0.0012513113906607032,""happy"":0.000360220845323056,""anger/disgust"":0.9967586398124695,""sadness"":0.005489178001880646,""surprise"":0.0006123619969002903,""fear"":0.00046742719132453203}"
"প্রতিবন্দী ওয়াবায়দুল কাদির এন জনগন বিচ্ছিন্ন বলি কাদির দেখেন জনগন বিচ্ছিন্ন এন আমীলিগ",,"stronglyNegative",-0.9998795032501221,"{""neutral"":0.0035808742977678776,""happy"":0.00617992365732789,""anger/disgust"":0.9767264127731323,""sadness"":0.0527961440384388,""surprise"":0.004017640370875597,""fear"":0.006860541179776192}"
"জানের ভয় জীবনের হুমকি ত্যাগ মানুষ আসছে আওয়ামী লীগ সমাবেশে অর্ধেক মানুষ",,"stronglyNegative",-0.9999271631240845,"{""neutral"":0.020672477781772614,""happy"":0.009947899729013443,""anger/disgust"":0.02545829676091671,""sadness"":0.0879906564950943,""surprise"":0.05194135010242462,""fear"":0.9645237922668457}"
