"paragraph","error_message","polarity_class","polarity_score","emotion"
"বাধা দেয়ার অভিযোগ মানে হামলা আপনারা চোখে দেখেন",,"stronglyNegative",-0.99981689453125,"{""neutral"":0.0013016924494877458,""happy"":0.0007894464652054012,""anger/disgust"":0.9916744828224182,""sadness"":0.028648793697357178,""surprise"":0.0039135427214205265,""fear"":0.002351416740566492}"
"বাধা দিলে চট্রগ্রামে লোকে লোকারন ্য হয়ে যেত তবুওএত লোক",,"stronglyNegative",-0.9993842124938965,"{""neutral"":0.038262128829956055,""happy"":0.013803371228277683,""anger/disgust"":0.5070499777793884,""sadness"":0.3349084258079529,""surprise"":0.08293942362070084,""fear"":0.13764719665050507}"
"বিএনপি ক্ষমতায় আসলে বত মান টিভি চেনেল বন্ধ",,"weaklyNegative",-0.5998051166534424,"{""neutral"":0.0008956067031249404,""happy"":0.0006122627528384328,""anger/disgust"":0.9970044493675232,""sadness"":0.009326683357357979,""surprise"":0.0006827513570897281,""fear"":0.00042342455708421767}"
"সৈরাচার নিপাত যাক গনতন্ত্র মুক্তি পাক",,"stronglyPositive",0.9997848749160767,"{""neutral"":0.08069299161434174,""happy"":0.03304662927985191,""anger/disgust"":0.7831239700317383,""sadness"":0.03779686987400055,""surprise"":0.0018638400360941887,""fear"":0.003658094210550189}"
"ক্যামেরাম্যান এমনভাবে ক্যামেরা লোক যায় বিষয়ে নির্দেশনা",,"neutral",-0.19998862743377688,"{""neutral"":0.9989796280860901,""happy"":0.0003437991254031658,""anger/disgust"":0.0002373696624999866,""sadness"":0.00007156033825594932,""surprise"":0.0004237007233314216,""fear"":0.00009743774717207998}"
"ইসলামী রাষ্ট্র কায়েম ইনশাআল্লাহ বিএনপি ইসলামে জয় হবেই",,"stronglyPositive",0.9999394893646241,"{""neutral"":0.006369310896843672,""happy"":0.9889283180236816,""anger/disgust"":0.007658050861209631,""sadness"":0.0011984662851318717,""surprise"":0.00045506187598221004,""fear"":0.00015333355986513197}"
"খবর পাঠ ভালো স্ক্রিপ্ট পড়বেন ভুলভাল খবর পড়ার অনুরোধ রইল",,"weaklyPositive",0.584266471862793,"{""neutral"":0.40499359369277954,""happy"":0.3131886124610901,""anger/disgust"":0.1577521711587906,""sadness"":0.031173260882496834,""surprise"":0.0025756433606147766,""fear"":0.0025839009322226048}"
"দললিয় ভায়েরা এগিয়ে",,"weaklyPositive",0.5988065719604493,"{""neutral"":0.5995187759399414,""happy"":0.30803412199020386,""anger/disgust"":0.0541161485016346,""sadness"":0.007029659580439329,""surprise"":0.0014391072327271104,""fear"":0.0008344423258677125}"
"হটাও মাফিয়া ফ্যাসিবাদ স্বৈরাচারী ভোটবিহীন হাসিনা",,"stronglyNegative",-0.9998814821243286,"{""neutral"":0.00034254707861691713,""happy"":0.0003789663314819336,""anger/disgust"":0.9984832406044006,""sadness"":0.004870508797466755,""surprise"":0.00044703707681037486,""fear"":0.000140562784508802}"
"ইন্ডিয়ার সদস্যরা বাড়িতেই সবাইকে অস্ত্রের মুখে জিম্মি পুরুষ মহিলা সবাইকে ধর্ষণ ভিডিও ধারন নিচ্ছে পরিবারের মুখ চিরতরে বন্ধ দেশের হিজড়া প্রশাসন ভূমিকা নিচ্ছে শেখ হাসিনার ইন্ডিয়ার দালাল গ্রুপে ইন্ডিয়া ইসরাইলি আত্মীয়র অগ্রযাত্রা এক আত্মীয়র বাড়ি এক আত্মীয়র বাড়িতে বাংলাদেশটাকে হিন্দু ধর্মে ধর্মান্তরিত",,"stronglyNegative",-0.9999033689498902,"{""neutral"":0.0025869652163237333,""happy"":0.0025684896390885115,""anger/disgust"":0.9828045964241028,""sadness"":0.061949487775564194,""surprise"":0.007939695380628109,""fear"":0.014515689574182034}"
"আলো ধরনের খবর",,"neutral",0.19994403123855592,"{""neutral"":0.8258374929428101,""happy"":0.17985403537750244,""anger/disgust"":0.0022449293173849583,""sadness"":0.00020280858734622598,""surprise"":0.0039685736410319805,""fear"":0.00015433540102094412}"
"লাভ",,"weaklyPositive",0.5992291450500489,"{""neutral"":0.004537486005574465,""happy"":0.9867871999740601,""anger/disgust"":0.0075431992299854755,""sadness"":0.003268137574195862,""surprise"":0.012151147238910198,""fear"":0.00046834012027829885}"
"আওয়ামী লীগ ব্যার্থ",,"stronglyNegative",-0.9994404077529907,"{""neutral"":0.0009053235989995301,""happy"":0.000808454817160964,""anger/disgust"":0.8994860649108887,""sadness"":0.3178691565990448,""surprise"":0.0005323918885551393,""fear"":0.0009274446638301015}"
"বিএনপি সমাবেশ মহা সমাবেশ সুপার ফ্লপ বানীতে কাক্কু",,"stronglyNegative",-0.9999030828475952,"{""neutral"":0.002020173007622361,""happy"":0.003421016037464142,""anger/disgust"":0.9809549450874329,""sadness"":0.07072814553976059,""surprise"":0.005274361465126276,""fear"":0.0017923734849318862}"
"কিছুইতে ঠেকানো",,"weaklyNegative",-0.4661448240280151,"{""neutral"":0.07021719962358475,""happy"":0.01687689498066902,""anger/disgust"":0.12679946422576904,""sadness"":0.6571385860443115,""surprise"":0.021794581785798073,""fear"":0.028914643451571465}"
"এখনই সময় সরকার পতন আন্দোলন জোর দার",,"weaklyNegative",-0.47012228965759273,"{""neutral"":0.0015171545092016459,""happy"":0.0005608615465462208,""anger/disgust"":0.9964181184768677,""sadness"":0.009157037362456322,""surprise"":0.0007272796356119215,""fear"":0.0014897187938913703}"
"কতো খারাপ নিকৃষ্ট আচরণে বুঝা যায় ৷",,"stronglyNegative",-0.9999554634094239,"{""neutral"":0.0002722078061196953,""happy"":0.000042316041799495,""anger/disgust"":0.9539506435394287,""sadness"":0.6509016156196594,""surprise"":0.0015216418541967869,""fear"":0.0020312133710831404}"
"নোংরামির চলবে",,"weaklyNegative",-0.4587334632873535,"{""neutral"":0.0077419825829565525,""happy"":0.002878075698390603,""anger/disgust"":0.9292997717857361,""sadness"":0.12146232277154922,""surprise"":0.002064554486423731,""fear"":0.0028900259640067816}"
"কিছুইতে ঠেকানো",,"weaklyNegative",-0.4661448240280151,"{""neutral"":0.07021719962358475,""happy"":0.01687689498066902,""anger/disgust"":0.12679946422576904,""sadness"":0.6571385860443115,""surprise"":0.021794581785798073,""fear"":0.028914643451571465}"
"কিচ্ছু হবেনা আরো লোকজন ইনশাআল্লাহ",,"stronglyPositive",0.9999493122100831,"{""neutral"":0.056579653173685074,""happy"":0.9394375681877136,""anger/disgust"":0.0056561632081866264,""sadness"":0.0011801505461335182,""surprise"":0.00285144941881299,""fear"":0.0003013653040397912}"
"সমাবেস ২ বাস মালিক একটু",,"neutral",-0.19998202323913575,"{""neutral"":0.9973594546318054,""happy"":0.0005537621327675879,""anger/disgust"":0.0021240655332803726,""sadness"":0.0005758972256444395,""surprise"":0.00023114231589715928,""fear"":0.0003460588923189789}"
"২০১৩ সালে হেফাজত ইসলামকে ঠেকাতে হরতাল দিছিল আওয়ামী লীগ ক্ষমতা থাকাকালীন বিশ্বের দেশে সরকার ক্ষমতা হত্যাল ফ্যাসিবাদী আওয়ামী লীগ নিজেরা নিজেরা হরতাল ডাকে দলের সমাবেশ টাইমে",,"stronglyNegative",-0.9999472618103027,"{""neutral"":0.0014394753379747272,""happy"":0.0015678805066272616,""anger/disgust"":0.9920252561569214,""sadness"":0.028104567900300026,""surprise"":0.0032066048588603735,""fear"":0.00363521627150476}"
"চো স রকার উড়িয়ে দেয়া দরকার",,"stronglyNegative",-0.9965707778930664,"{""neutral"":0.00018295651534572244,""happy"":0.00025668489979580045,""anger/disgust"":0.9997610449790955,""sadness"":0.0010597707005217671,""surprise"":0.0003819465928245336,""fear"":0.00002098836012009997}"
"মনেকরি বিএনপি সারা বাংলাদেশে হরতাল অসহোজোগ অনদোলোনের ডাক দেয়া উত্তম",,"weaklyNegative",-0.5955478191375732,"{""neutral"":0.007439315319061279,""happy"":0.0038831408601254225,""anger/disgust"":0.9768617749214172,""sadness"":0.03243081644177437,""surprise"":0.0017906662542372942,""fear"":0.0015283332904800773}"
"আকাশ পথ জল পথ সড়ক পথ সন্ত্রাসী হামলা করেও ঠেকানো আন্দোলন",,"stronglyNegative",-0.9999279260635376,"{""neutral"":0.01795162633061409,""happy"":0.0038690639194101095,""anger/disgust"":0.8818947672843933,""sadness"":0.08167517930269241,""surprise"":0.050250157713890076,""fear"":0.06847018748521805}"
"যতই বাধা আসুক ইনশাল্লাহ কালকে সমাবেশ",,"weaklyPositive",0.5977282047271729,"{""neutral"":0.160099059343338,""happy"":0.8482447862625122,""anger/disgust"":0.005325050093233585,""sadness"":0.000618419551756233,""surprise"":0.0021409569308161736,""fear"":0.00018082400492858142}"
"আজকে ১০ লোক একসাথে হয়ে পায়ে হেটে আসার দরকার",,"neutral",-0.16647541522979736,"{""neutral"":0.2643248736858368,""happy"":0.016036804765462875,""anger/disgust"":0.6642184853553772,""sadness"":0.035095296800136566,""surprise"":0.061924926936626434,""fear"":0.012297537177801132}"
"খুলনার লাগাতার কর্মসূচি ঘোষণা দেখি গাড়ির চাকা কয়দিন বন্ধ রাখে",,"weaklyNegative",-0.5999182939529419,"{""neutral"":0.03438502550125122,""happy"":0.0038369884714484215,""anger/disgust"":0.7558302283287048,""sadness"":0.22535288333892822,""surprise"":0.0637144222855568,""fear"":0.08212355524301529}"
"এন পির বাসের মালিক নন এন পির বাসগুলো রাস্তায় নামালে",,"weaklyNegative",-0.5997934341430664,"{""neutral"":0.1732058972120285,""happy"":0.003936925437301397,""anger/disgust"":0.8091704845428467,""sadness"":0.04267372190952301,""surprise"":0.02252216264605522,""fear"":0.015828683972358704}"
"রুখতে পারবে গণজোয়ার",,"weaklyNegative",-0.5993573427200317,"{""neutral"":0.17721392214298248,""happy"":0.06311586499214172,""anger/disgust"":0.15933965146541595,""sadness"":0.026256300508975983,""surprise"":0.06770190596580505,""fear"":0.31681668758392334}"
"যতই বাধা আসুক জিয়ার সৈনিকরা সমাবেশ সফল করবেই ইনশাআল্লাহ",,"stronglyPositive",0.9994781255722047,"{""neutral"":0.010972490534186363,""happy"":0.9885104298591614,""anger/disgust"":0.0015913600800558925,""sadness"":0.0004043908847961575,""surprise"":0.0007036444148980081,""fear"":0.00007858366006985307}"
"লজ্জা যতই পরিকল্পনা করুক ভেস্তে",,"stronglyNegative",-0.9982332944869995,"{""neutral"":0.001101417001336813,""happy"":0.0003649946884252131,""anger/disgust"":0.929283857345581,""sadness"":0.2621196210384369,""surprise"":0.00144370982889086,""fear"":0.0008257830049842596}"
"বাস মিনি বাস লঞ্চ বন্ধ করলেও ইনশাআল্লাহ কালের খুলনা বিভাগের মহা সমাবেশে লোকের সমাগম অপেক্ষা করুন",,"stronglyPositive",0.9914839267730714,"{""neutral"":0.32126209139823914,""happy"":0.6527996063232422,""anger/disgust"":0.050447169691324234,""sadness"":0.021733876317739487,""surprise"":0.010864521376788616,""fear"":0.005107309203594923}"
"বাধা আসবে বাধা পেরিয়ে সামনের এগিয়ে যাবো ইনশাল্লাহ স্বৈরশাসক সরানো সহজ",,"stronglyPositive",0.9742796897888184,"{""neutral"":0.09925596415996552,""happy"":0.8980823159217834,""anger/disgust"":0.026201214641332626,""sadness"":0.0027580787427723408,""surprise"":0.002047659130766988,""fear"":0.0007725621107965708}"
"শ্রমীকদের ক্ষেপা উপায়",,"weaklyNegative",-0.5980615615844727,"{""neutral"":0.06338091939687729,""happy"":0.009929947555065155,""anger/disgust"":0.8542882800102234,""sadness"":0.08918145298957825,""surprise"":0.015972800552845,""fear"":0.025454074144363403}"
"আওয়ামীলীগ কাপুরুষের পরিচয় দিয়েছে একটা সরকারী দল টানা ১৫বছর ক্ষমতায় জনবিছিন্ন দেউলিয়াত্ব প্রকাশ কতোটা অধঃপতন বিরোধী দলের নেতা কর্মীদের সমাবেশে গন পরিবহন বন্ধ দেয় আওয়ামী লীগের রাজনৈতিক নৈতিক অধিকার সকল বাধা বিপত্তি অতিক্রম বিএনপির খুলনার মহা সমাবেশ সফল ইনশাআল্লাহ বিজয় সুনিশ্চত",,"stronglyNegative",-0.9989920854568481,"{""neutral"":0.006896058097481728,""happy"":0.06546758860349655,""anger/disgust"":0.9335677027702332,""sadness"":0.20065869390964508,""surprise"":0.015246723778545856,""fear"":0.023194018751382828}"
"সাবেক টারে হালনাগাদ",,"neutral",-0.19996248483657839,"{""neutral"":0.9938322305679321,""happy"":0.0034602913074195385,""anger/disgust"":0.003932281397283077,""sadness"":0.001123742200434208,""surprise"":0.0012523027835413814,""fear"":0.0003781415580306202}"
"সরকার হরতাল দিলেই ভাল এন পির ঘন ঘন সমাবেশ ডাকাবাকি লীগ দিবে",,"weaklyNegative",-0.5984331607818603,"{""neutral"":0.0023428313434123993,""happy"":0.0010609222808852792,""anger/disgust"":0.9913130402565002,""sadness"":0.018724588677287102,""surprise"":0.0012710473965853453,""fear"":0.000689241336658597}"
"গদিতে কাপন হয়ে তবুও কাপনে গদিতে থাকতে পারবে",,"weaklyNegative",-0.5991425275802612,"{""neutral"":0.042453985661268234,""happy"":0.017150912433862686,""anger/disgust"":0.706771194934845,""sadness"":0.19776085019111633,""surprise"":0.10814259201288223,""fear"":0.10326613485813141}"
"অপচেষ্টাই জাতীয়তাবাদ গণমানুষের জনস্রোত থামানো",,"stronglyNegative",-0.9989062786102295,"{""neutral"":0.007983820512890816,""happy"":0.004991324618458748,""anger/disgust"":0.9568127393722534,""sadness"":0.06643001735210419,""surprise"":0.006384714040905237,""fear"":0.004518651403486729}"
"একটানা ৭ সমাবেশ ঘোষণা দেখবেন হয়ে",,"neutral",-0.19997770786285402,"{""neutral"":0.9954290390014648,""happy"":0.0005507609457708895,""anger/disgust"":0.00123430578969419,""sadness"":0.00023699789016973227,""surprise"":0.003320842981338501,""fear"":0.0004345449560787529}"
"তিন এক টানা সমাবেশকরা দরকার দেখতাম গাড়িকয় বন্ধ রাখে",,"weaklyNegative",-0.5999082326889038,"{""neutral"":0.02022295445203781,""happy"":0.004680362995713949,""anger/disgust"":0.7904967665672302,""sadness"":0.17810873687267303,""surprise"":0.05940261483192444,""fear"":0.05183878540992737}"
"পাগল হয়ে পথে পথে ঘুরতে আওয়ামী লীগের নেতারা খুলনার মহাসমাবেশ জনগন বিরুদ্ধে ফেঁসে উঠতে লাগল পালানোর জায়গায়ও পাবেনা",,"stronglyNegative",-0.999948263168335,"{""neutral"":0.0022801028098911047,""happy"":0.0014571102801710367,""anger/disgust"":0.973416805267334,""sadness"":0.08548308908939362,""surprise"":0.005002652294933796,""fear"":0.0070592984557151794}"
"বীরের মত এরই নাম আওয়ামী লীগ",,"stronglyPositive",0.9999098062515259,"{""neutral"":0.01003713347017765,""happy"":0.9839774966239929,""anger/disgust"":0.01165073737502098,""sadness"":0.0010360220912843943,""surprise"":0.0012128078378736973,""fear"":0.00018373620696365833}"
"আওয়ামীলীগ ভয় পায়",,"weaklyNegative",-0.599821925163269,"{""neutral"":0.06334681808948517,""happy"":0.003889756742864847,""anger/disgust"":0.11496913433074951,""sadness"":0.0746549665927887,""surprise"":0.03199351206421852,""fear"":0.8448021411895752}"
"বিএনপির উচিৎ নিজেদেরই গাড়ি কেনা ট্রাক মিনি ট্রাক বাস সমাবেশ সফল",,"weaklyPositive",0.597298812866211,"{""neutral"":0.020213568583130836,""happy"":0.0011220220476388931,""anger/disgust"":0.9810668230056763,""sadness"":0.005580316763371229,""surprise"":0.0052954633720219135,""fear"":0.000467771285912022}"
"মাসে সভা সমাবেশ ডাকতে কতদিন বাস ট্রাক বন্ধ",,"neutral",-0.12249280214309693,"{""neutral"":0.9765117764472961,""happy"":0.00035067787393927574,""anger/disgust"":0.03789834678173065,""sadness"":0.003802394727244973,""surprise"":0.0043566469103097916,""fear"":0.0016951389843598008}"
"বিএনপির সমাগমকে জায়গা দিতেই খুলনায় বাস চলাচল বন্ধ",,"weaklyNegative",-0.5998955488204956,"{""neutral"":0.03224600851535797,""happy"":0.0020445610862225294,""anger/disgust"":0.875461220741272,""sadness"":0.2300398349761963,""surprise"":0.018336718901991844,""fear"":0.022575927898287773}"
"রয়েল বেঙ্গল টাইগার পৃথিবী বিখ্যাত বসবাসও পৃথিবীর সবচেয়ে বড় ম্যানগ্রোভ অঞ্চলে খুলনায় অবস্থিত এতো বড় একটা হিংস্র প্রাণীকে মোকাবেলা অঞ্চলের বাসিন্দারা আজও টিকে চোখে তারাই সেরা অর্থাৎ খুলনা বাসীই সেরা ২২ শে অক্টোবরের সমাবেশে সেরাদের রুখে সাধ্য কার গর্জে ওঠো খুলনাবাসী",,"stronglyPositive",0.9999186277389527,"{""neutral"":0.04014354199171066,""happy"":0.061251431703567505,""anger/disgust"":0.5620460510253906,""sadness"":0.3444675803184509,""surprise"":0.11600654572248459,""fear"":0.5081440806388855}"
"গুম খুন হত্যা মিথ্যা বানোয়াট মামলা অবৈধভাবে রাষ্ট্রের সম্পদ লুটপাট দুর্নীতি লাগামহীন দ্রব্যমূল্যর ঊর্ধ্বগতি আওয়ামী লীগ সরকারের মূলনীতি অবৈধ লুটেরা সরকার পতনের যৌক্তিক প্রতিবাদ আন্দোলনের ধারা অব্যাহত বাংলাদেশের প্রতিটি বিবেকবান সচেতন গণতন্ত্রকামি নাগরিকের মাঝে",,"stronglyNegative",-0.9998633861541748,"{""neutral"":0.004618851933628321,""happy"":0.010118020698428154,""anger/disgust"":0.9698361158370972,""sadness"":0.1274399757385254,""surprise"":0.00818121712654829,""fear"":0.017014913260936737}"
"জত ভাধা দিবে আরো ভালো এন পির",,"stronglyPositive",0.991637682914734,"{""neutral"":0.006053572986274958,""happy"":0.9880489706993103,""anger/disgust"":0.01377164013683796,""sadness"":0.0021465702448040247,""surprise"":0.0020490512251853943,""fear"":0.00028052853303961456}"
"আওয়ামী লীগ বিএনপির জনপ্রিয়তা আরো বাড়িয়ে দিচ্ছে কারন নির্যাতন ততই জনগণ বিএনপির আকৃষ্ট",,"stronglyNegative",-0.9980233669281006,"{""neutral"":0.025312162935733795,""happy"":0.017977207899093628,""anger/disgust"":0.9491522908210754,""sadness"":0.0395662784576416,""surprise"":0.016939828172326088,""fear"":0.002167285652831197}"
"তোমরা আওয়ামী লীগ ধর্মঘট বিএনপির জনসভায় বাধা দিয়ে আরো পিছিয়ে জনগণ",,"stronglyNegative",-0.9998266935348511,"{""neutral"":0.001972630387172103,""happy"":0.0014051059260964394,""anger/disgust"":0.9879329800605774,""sadness"":0.027761315926909447,""surprise"":0.002215917455032468,""fear"":0.00231553940102458}"
"কপালে দুঃখ সভাপতি",,"weaklyNegative",-0.5720267534255981,"{""neutral"":0.00037513053393922746,""happy"":0.0007269442430697381,""anger/disgust"":0.00456862011924386,""sadness"":0.9972696900367737,""surprise"":0.0006414790404960513,""fear"":0.0020002182573080063}"
"খুলনা জেলা বাস মিনিবাস কোচ মাইক্রোবাস মালিক সমিতির সভাপতি মো মিজানুর রহমান খুলনা ২ আসনের সাবেক সংসদ সদস্য আওয়ামী লীগের খুলনা মহানগর শাখার সাবেক সম্পাদক মূলতঃ সংগঠনটিই ২১ ২২ অক্টোবর ধর্মঘট ডাকে আরেকটি পরিচয় নারায়নগঞ্জের আলোচিত ৭ খুন মামলার ফাঁসির দন্ডপ্রাপ্ত একজন আসামীর মামা শ্বশুর পুরান আওয়ামীলীগার শামসুর রহমান মানির ছেলে মিজানুর রহমানের কপাল পুড়ে মূলতঃ গত টার্মে শেখ পরিবারের সদস্য শেখ সালাউদ্দিন জুয়েল খুলনা ২ আসনে নির্বাচন সিদ্ধান্ত নেওয়ার খুলনার রাজনীতিতে কোনঠাসা হয়ে পড়েন হারাতে মহানগর আওয়ামী লীগের সম্পাদকের পদও মহানগরের সাধারন সম্পাদক পদে আনা অপেক্ষাকৃত কম পরিচিত এমডিএ বাবুল রানাকে ২০১৮ সালের ৭ই মার্চ মিজানুর রহমান মিজানের বিরুদ্ধে অনুসন্ধানে নামে দুদক ১৬ই এপ্রিল দুদক কার্যালয়ে ৫ ঘন্টা জিজ্ঞাসাবাদ ১ ৫৮ লাখ ৫৭ ৯৮১ টাকার জ্ঞাত আয়বহির্ভূত সম্পদ অর্জন ২০ লাখ টাকার সম্পদের তথ্য গোপন করায় বিরুদ্ধে ২৩শে জুন ২০২১ তারিখে চার্জশিট অনুমোদন দেয় দুর্নীতি দমন কমিশন দুদক মিজানের বিরুদ্ধে যুবলীগের কেন্দ্রীয় নেতা ২৪ নম্বর ওয়ার্ড কাউন্সিলর শহীদ ইকবাল বিথার খুনের অভিযোগ রয়েছে বিথার খুনে চার্জশিটভুক্ত আসামি প্রভাব খাটিয়ে এমপি মিজান বোন অ্যাডভোকেট সুলতানা রহমান শিল্পীকে নারায়নগঞ্জের ৭ খুন মামলার আসামী ্যাব কর্মকর্তা এম এম রানার শ্বাশুড়ি পিপি হিসেবে নিয়োগ দেওয়ার ব্যবস্থা পরবর্তীতে আওয়ামী লীগ সভানেত্রী প্রধানমন্ত্রী শেখ হাসিনাকে কটূক্তি অভিযোগে আইন মন্ত্রণালয় শিল্পীর পিপি পদ বাতিল অভিযোগ রয়েছে সেভেন মার্ডারের হোতা নারায়ণগঞ্জের নূর হোসেনের এমপি মিজানুর রহমানের ঘনিষ্ঠ সম্পর্ক খুলনায় মাদক ব্যবসা বিস্তারে সম্পর্কটির প্রভাব",,"stronglyNegative",-0.9944098234176636,"{""neutral"":0.1528882384300232,""happy"":0.02777620404958725,""anger/disgust"":0.5156290531158447,""sadness"":0.5493536591529846,""surprise"":0.07037291675806046,""fear"":0.1276632696390152}"
"আওয়ামী লীগ একটা বিচিন্ন দল অবৈধ বিএনপির মোহা সমাবেশে মাধ ্যমে বুঝা যায় বিএনপি জনগন আওয়ামী লীগে ভিতরে ভয় ডুকেগেছে",,"stronglyNegative",-0.9999181985855102,"{""neutral"":0.0035260526929050684,""happy"":0.002668013796210289,""anger/disgust"":0.9568561911582947,""sadness"":0.07916682213544846,""surprise"":0.004594720900058746,""fear"":0.06448021531105042}"
"এগিয়ে জিয়ার আদর্শে দেশমাতা বেগম খালেদা জিয়ার মুক্তির দাবীতে",,"stronglyPositive",0.999695920944214,"{""neutral"":0.05665901303291321,""happy"":0.02350446581840515,""anger/disgust"":0.9193539023399353,""sadness"":0.011342775076627731,""surprise"":0.0017648173961788416,""fear"":0.0008960539125837386}"
"জাতির হাতে উঠলে বাঁশ পাল্টে ইতিহাস বাঁশের লাঠি তৈরি কর স্বৈরাচার বিদায় কর বাধা আসবে লড়াই সেখানেহঠাও হাসিনা বাচাও দেশ",,"stronglyNegative",-0.9096822500228882,"{""neutral"":0.004123471211642027,""happy"":0.002894521690905094,""anger/disgust"":0.9812830686569214,""sadness"":0.035484228283166885,""surprise"":0.004766318015754223,""fear"":0.005298287142068148}"
"খুলনার মহা সমাবেশ রুখতে মরিয়া সরকার",,"weaklyNegative",-0.5957225561141968,"{""neutral"":0.029093323275446892,""happy"":0.005494983866810799,""anger/disgust"":0.8832538723945618,""sadness"":0.13438719511032104,""surprise"":0.019282730296254158,""fear"":0.053195975720882416}"
"অবৈধ খমতায় অবৈধ বাধা সৃষ্টি সরকার",,"stronglyNegative",-0.9999377727508545,"{""neutral"":0.0035740851890295744,""happy"":0.0022173968609422445,""anger/disgust"":0.9886777997016907,""sadness"":0.02383052557706833,""surprise"":0.002317478647455573,""fear"":0.0012514741392806172}"
"আগামীকাল হরতাল দিলেই গাড়ি চলবে",,"weaklyNegative",-0.5998001575469971,"{""neutral"":0.7547250986099243,""happy"":0.005941024515777826,""anger/disgust"":0.39190876483917236,""sadness"":0.04226565361022949,""surprise"":0.016583982855081558,""fear"":0.006242176052182913}"
"মাসে তিন চারটা সমাবেশ ডাক দিবেন দেশে হরতাল আপনাদের হবেনা সরকার হরতাল ডাকবে মজা খাটনি",,"stronglyNegative",-0.9995355844497681,"{""neutral"":0.0010547240963205695,""happy"":0.0005358763155527413,""anger/disgust"":0.9974155426025391,""sadness"":0.0066915894858539104,""surprise"":0.0018887887708842754,""fear"":0.0003648313577286899}"
"বর্তমান সরকার ভয় পাচ্ছে বিএনপিকে বুঝা",,"weaklyNegative",-0.5998798847198485,"{""neutral"":0.045970045030117035,""happy"":0.0068392097018659115,""anger/disgust"":0.4931184649467468,""sadness"":0.13950861990451813,""surprise"":0.037715066224336624,""fear"":0.553493857383728}"
"আগামীকালের সমাবেশ সফল",,"weaklyPositive",0.59996976852417,"{""neutral"":0.011670323088765144,""happy"":0.9908393025398254,""anger/disgust"":0.000567131326533854,""sadness"":0.0004285563773009926,""surprise"":0.000972228473983705,""fear"":0.00007087360427249223}"
